ReactionID,ReactionType,CatalystCoreDetail,CatalystCoreGeneric,Ligand,FullCatalyticSystem,Reagent,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS,RawData,RCTName,PROName,RGTName,CATName,SOLName
31-614-CAS-32020179,Other,"[""Dimethylformamide|68-12-2""]",[],[],"[""Dimethylformamide|68-12-2""]","[""Oxalyl chloride|79-37-8"", ""Diisopropylethylamine|7087-68-5""]","[""BASE""]","[""Tetrahydrofuran|109-99-9""]",0.0,12.0,84,O=C(O)c1c(F)cccc1[N+](=O)[O-] . NCc1ccccc1,O=C(NCc1ccccc1)c1c(F)cccc1[N+](=O)[O-],"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Diisopropylethylamine|7087-68-5+Oxalyl chloride|79-37-8/Tetrahydrofuran|109-99-9,,,RCT: 1103527-41-8 + 5680-79-5 | PRO: 2732919-59-2 | RGT: 79-37-8 + 7087-68-5 | CAT: 68-12-2 | SOL: 109-99-9,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Oxalyl chloride"", ""Diisopropylethylamine""], ""catalysts"": [""Dimethylformamide""], ""solvents"": [""Tetrahydrofuran""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32020179"", ""1.1"", ""Reagents: Oxalyl chloride"", ""Catalysts: Dimethylformamide"", ""Solvents: Tetrahydrofuran; 0 °C; 1 h, 0 °C; 5 h, 0 °C → rt"", ""1.2"", ""Reagents: Diisopropylethylamine"", ""Solvents: Tetrahydrofuran; 0 °C; 6 h, rt"", ""137. Scheme 137 (1 Reaction)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown"", ""Discovery of New Potent Positive Allosteric Modulators of Dopamine D2 Receptors: Insights into the Bioisosteric Replacement of Proline to 3-Furoic Acid in the Melanostatin Neuropeptide"", ""By: Sampaio-Dias, Ivo E.; et al"", ""Journal of Medicinal Chemistry (2021), 64(9), 6209-6220."", ""10.1021/acs.jmedchem.1c00252"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""1103527-41-8"", ""5680-79-5""], ""pro_cas"": [""2732919-59-2""], ""rgt_cas"": [""79-37-8"", ""7087-68-5""], ""cat_cas"": [""68-12-2""], ""sol_cas"": [""109-99-9""], ""notes"": []}}","[""1103527-41-8"", ""5680-79-5""]","[""2732919-59-2""]","[""79-37-8"", ""7087-68-5""]","[""68-12-2""]","[""109-99-9""]"
31-614-CAS-32038501,Other,[],[],[],[],[],[],[],130.0,4.0,88,NC=O . Nc1ccc(Br)cc1C(=O)O,O=c1nc[nH]c2ccc(Br)cc12,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/none/none,,,RCT: 3473-63-0 + 5794-88-7 | PRO: 32084-59-6,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [], ""catalysts"": [], ""solvents"": [], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32038501"", ""1.1"", ""4 h, 130 °C"", ""441. Scheme 441 (1 Reaction)"", ""Discovery of novel quinazoline derivatives as potent PI3Kδ inhibitors with high selectivity"", ""By: Teng, Yu; et al"", ""European Journal of Medicinal Chemistry (2020), 208, 112865."", ""10.1016/j.ejmech.2020.112865"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""3473-63-0"", ""5794-88-7""], ""pro_cas"": [""32084-59-6""], ""rgt_cas"": [], ""cat_cas"": [], ""sol_cas"": [], ""notes"": []}}","[""3473-63-0"", ""5794-88-7""]","[""32084-59-6""]",[],[],[]
31-614-CAS-32085759,Other,[],[],[],[],"[""7087-68-5|7087-68-5"", ""148893-10-1|148893-10-1"", ""7732-18-5|7732-18-5"", ""Diisopropylethylamine|"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|"", ""Water|""]","[""BASE"", ""WORKUP""]","[""Dimethylformamide|68-12-2""]",0.0,1.0,84,Nc1ccc(F)cc1 . O=C(O)C1(c2ccc(Br)cc2)COC1,O=C(Nc1ccc(F)cc1)C1(c2ccc(Br)cc2)COC1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+7732-18-5|7732-18-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|+Water|/Dimethylformamide|68-12-2,,,RCT: 872091-00-4 + 945244-29-1 | PRO: 2729996-48-7 | RGT: 7087-68-5 + 148893-10-1 + 7732-18-5 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate"", ""Water""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32085759"", ""1.1"", ""Reagents: Diisopropylethylamine, O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dimethylformamide; 0 °C → rt; 1 h, rt"", ""1.2"", ""Reagents: Water; rt"", ""246. Scheme 246 (1 Reaction)"", ""Targeting KRAS Mutant Cancers via Combination Treatment: Discovery of a Pyridopyridazinone pan-RAF Kinase Inhibitor"", ""By: Huestis, Malcolm P.; et al"", ""ACS Medicinal Chemistry Letters (2021), 12(5), 791-797."", ""10.1021/acsmedchemlett.1c00063"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""872091-00-4"", ""945244-29-1""], ""pro_cas"": [""2729996-48-7""], ""rgt_cas"": [""7087-68-5"", ""148893-10-1"", ""7732-18-5""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": [""alternate reaction conditions gave 75% yield""]}}","[""872091-00-4"", ""945244-29-1""]","[""2729996-48-7""]","[""7087-68-5"", ""148893-10-1"", ""7732-18-5""]",[],"[""68-12-2""]"
31-614-CAS-32142486,Other,[],[],[],[],"[""7087-68-5|7087-68-5"", ""148893-10-1|148893-10-1"", ""Diisopropylethylamine|"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|""]","[""BASE""]","[""Dimethylformamide|68-12-2""]",25.0,12.0,90,Nc1ccc(Cl)cc1Cl . O=C(O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,O=C(Nc1ccc(Cl)cc1Cl)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|/Dimethylformamide|68-12-2,,,RCT: 2138475-12-2 + 74-89-5 | PRO: 2138475-13-3 | RGT: 7087-68-5 + 148893-10-1 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32142486"", ""1.1"", ""Reagents: Diisopropylethylamine, O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dimethylformamide; 12 h, rt"", ""215. Scheme 215 (1 Reaction)"", ""Multigram Synthesis of Tetrasubstituted Dihydrobenzofuran GSK973 Enabled by High-Throughput Experimentation and a Claisen Rearrangement in Flow"", ""By: Alder, Catherine M.; et al"", ""Organic Process Research & Development (2022), 26(2), 365-379."", ""10.1021/acs.oprd.1c00422"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2138475-12-2"", ""74-89-5""], ""pro_cas"": [""2138475-13-3""], ""rgt_cas"": [""7087-68-5"", ""148893-10-1""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""2138475-12-2"", ""74-89-5""]","[""2138475-13-3""]","[""7087-68-5"", ""148893-10-1""]",[],"[""68-12-2""]"
31-614-CAS-32142514,Other,[],[],[],[],"[""7087-68-5|7087-68-5"", ""148893-10-1|148893-10-1"", ""Diisopropylethylamine|"", ""O-(7-Azabenzotriazol-1-yl)-N|"", ""N|"", ""N′|"", ""N′-tetramethyluronium hexafluorophosphate|""]","[""BASE""]","[""Dimethylformamide|68-12-2""]",25.0,12.0,89,O=C(O)c1ccc(Cl)cc1Cl . Nc1ccc(C(=O)Nc2ccccc2)cc1,O=C(Nc1ccccc1)c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/148893-10-1|148893-10-1+7087-68-5|7087-68-5+Diisopropylethylamine|+N|+N′-tetramethyluronium hexafluorophosphate|+N′|+O-(7-Azabenzotriazol-1-yl)-N|/Dimethylformamide|68-12-2,,,RCT: 2462-31-9 + 15761-38-3 | PRO: 23632-78-2 | RGT: 7087-68-5 + 148893-10-1 | SOL: 68-12-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Diisopropylethylamine"", ""O-(7-Azabenzotriazol-1-yl)-N"", ""N"", ""N′"", ""N′-tetramethyluronium hexafluorophosphate""], ""catalysts"": [], ""solvents"": [""Dimethylformamide""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32142514"", ""1.1"", ""Reagents: Diisopropylethylamine, O-(7-Azabenzotriazol-1-yl)-N,N,N′,N′-tetramethyluronium hexafluorophosphate"", ""Solvents: Dimethylformamide; 12 h, rt"", ""142. Scheme 142 (1 Reaction)"", ""Absolute stereochemistry shown,"", ""Rotation (-)"", ""Absolute stereochemistry shown,"", ""Rotation (-)"", ""Lectin-Targeted Prodrugs Activated by Pseudomonas aeruginosa for Self-Destructive Antibiotic Release"", ""By: Meiers, Joscha; et al"", ""Journal of Medicinal Chemistry (2022), 65(20), 13988-14014."", ""10.1021/acs.jmedchem.2c01214"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2462-31-9"", ""15761-38-3""], ""pro_cas"": [""23632-78-2""], ""rgt_cas"": [""7087-68-5"", ""148893-10-1""], ""cat_cas"": [], ""sol_cas"": [""68-12-2""], ""notes"": []}}","[""2462-31-9"", ""15761-38-3""]","[""23632-78-2""]","[""7087-68-5"", ""148893-10-1""]",[],"[""68-12-2""]"
31-614-CAS-32260332,Other,[],[],[],[],"[""Triethylamine|121-44-8"", ""BOP reagent|56602-33-6""]","[""BASE""]","[""Tetrahydrofuran|109-99-9"", ""Water|7732-18-5""]",25.0,24.0,86,CN . Cc1nc2[nH]c3ccccc3c2cc1C(=O)O,CNC(=O)c1cc2c(nc1C)[nH]c1ccccc12,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/BOP reagent|56602-33-6+Triethylamine|121-44-8/Tetrahydrofuran|109-99-9+Water|7732-18-5,,,RCT: 10272-07-8 + 486424-37-7 | PRO: 3062364-97-7 | RGT: 121-44-8 + 56602-33-6 | SOL: 109-99-9 + 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Triethylamine"", ""BOP reagent""], ""catalysts"": [], ""solvents"": [""Tetrahydrofuran"", ""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32260332"", ""1.1"", ""Reagents: Triethylamine, BOP reagent"", ""Solvents: Tetrahydrofuran, Water; 24 h, rt"", ""332. Scheme 332 (1 Reaction)"", ""Design, Synthesis, and Biological Evaluation of 3-Amino-pyrazine-2-carboxamide Derivatives as Novel FGFR Inhibitors"", ""By: Zheng, Jia; et al"", ""ACS Medicinal Chemistry Letters (2024), 15(11), 2019-2031."", ""10.1021/acsmedchemlett.4c00431"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""10272-07-8"", ""486424-37-7""], ""pro_cas"": [""3062364-97-7""], ""rgt_cas"": [""121-44-8"", ""56602-33-6""], ""cat_cas"": [], ""sol_cas"": [""109-99-9"", ""7732-18-5""], ""notes"": []}}","[""10272-07-8"", ""486424-37-7""]","[""3062364-97-7""]","[""121-44-8"", ""56602-33-6""]",[],"[""109-99-9"", ""7732-18-5""]"
31-614-CAS-32519335,Other,[],[],[],[],"[""Hydrochloric acid|7647-01-0""]","[""UNK""]","[""Water|7732-18-5""]",100.0,0.2,81,O=C(O)C(=O)O . Nc1ccc(F)cc1N,O=c1[nH]c2ccc(F)cc2[nH]c1=O,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Hydrochloric acid|7647-01-0/Water|7732-18-5,,,RCT: 2666-93-5 + 65365-15-3 | PRO: 2148976-31-0 | RGT: 7647-01-0 | SOL: 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Hydrochloric acid""], ""catalysts"": [], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32519335"", ""1.1"", ""Reagents: Hydrochloric acid"", ""Solvents: Water; 80 °C → 100 °C; 0.2 h, 100 °C"", ""467. Scheme 467 (1 Reaction)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown,"", ""Rotation (+)"", ""Absolute stereochemistry shown"", ""Synthesis and biological evaluation of novel peptidomimetic inhibitors of the coronavirus 3C-like protease"", ""By: Amblard, Franck; et al"", ""European Journal of Medicinal Chemistry (2024), 268, 116263."", ""10.1016/j.ejmech.2024.116263"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2666-93-5"", ""65365-15-3""], ""pro_cas"": [""2148976-31-0""], ""rgt_cas"": [""7647-01-0""], ""cat_cas"": [], ""sol_cas"": [""7732-18-5""], ""notes"": []}}","[""2666-93-5"", ""65365-15-3""]","[""2148976-31-0""]","[""7647-01-0""]",[],"[""7732-18-5""]"
31-614-CAS-32532467,Other,"[""4-(Dimethylamino)pyridine|1122-58-3""]",[],[],"[""4-(Dimethylamino)pyridine|1122-58-3""]","[""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8""]","[""UNK""]","[""Dichloromethane|75-09-2""]",0.0,12.0,94,COc1ccc(CC(=O)O)cc1OC . COC(=O)[C@@H](N)Cc1ccc(OC)c(OC)c1,COC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)Cc1ccc(OC)c(OC)c1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride|25952-53-8/Dichloromethane|75-09-2,,,RCT: 1080-06-4 + 13139-15-6 | PRO: 18658-65-6 | RGT: 25952-53-8 | CAT: 1122-58-3 | SOL: 75-09-2,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride""], ""catalysts"": [""4-(Dimethylamino)pyridine""], ""solvents"": [""Dichloromethane""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32532467"", ""1.1"", ""Reagents: 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide hydrochloride"", ""Catalysts: 4-(Dimethylamino)pyridine"", ""Solvents: Dichloromethane; 0 °C; 12 h, rt"", ""312. Scheme 312 (1 Reaction)"", ""Absolute stereochemistry shown,"", ""Rotation (-)"", ""Absolute stereochemistry shown,"", ""Rotation (+)"", ""Absolute stereochemistry shown"", ""Macrocyclic Oxindole Peptide Epoxyketones-A Comparative Study of Macrocyclic Inhibitors of the 20S Proteasome"", ""By: Gotz, Marion G.; et al"", ""ACS Medicinal Chemistry Letters (2024), 15(4), 533-539."", ""10.1021/acsmedchemlett.4c00017"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""1080-06-4"", ""13139-15-6""], ""pro_cas"": [""18658-65-6""], ""rgt_cas"": [""25952-53-8""], ""cat_cas"": [""1122-58-3""], ""sol_cas"": [""75-09-2""], ""notes"": []}}","[""1080-06-4"", ""13139-15-6""]","[""18658-65-6""]","[""25952-53-8""]","[""1122-58-3""]","[""75-09-2""]"
31-614-CAS-32762773,Other,[],[],[],[],"[""Sodium hydroxide|1310-73-2"", ""Acetic acid|64-19-7""]","[""BASE""]","[""Water|7732-18-5""]",150.0,13.25,89,NC(N)=O . Nc1ccccc1C(=O)O,O=c1[nH]c(=O)c2ccccc2[nH]1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Acetic acid|64-19-7+Sodium hydroxide|1310-73-2/Water|7732-18-5,,,RCT: 7517-19-3 + 114873-03-9 | PRO: 3052551-80-8 | RGT: 1310-73-2 + 64-19-7 | SOL: 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Sodium hydroxide"", ""Acetic acid""], ""catalysts"": [], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32762773"", ""1.1"", ""12 h, 150 °C; 150 °C → 100 °C"", ""1.2"", ""Solvents: Water; 15 min, 100 °C; 100 °C → rt"", ""1.3"", ""Reagents: Sodium hydroxide"", ""Solvents: Water; 1 h, rt"", ""1.4"", ""Reagents: Acetic acid; pH 5, rt"", ""342. Scheme 342 (1 Reaction)"", ""Absolute stereochemistry shown"", ""Absolute stereochemistry shown,"", ""Rotation (+)"", ""Absolute stereochemistry shown"", ""Identification of highly potent and selective HTRA1 inhibitors"", ""By: Dennis, David G.; et al"", ""Bioorganic & Medicinal Chemistry Letters (2024), 109, 129814."", ""10.1016/j.bmcl.2024.129814"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""7517-19-3"", ""114873-03-9""], ""pro_cas"": [""3052551-80-8""], ""rgt_cas"": [""1310-73-2"", ""64-19-7""], ""cat_cas"": [], ""sol_cas"": [""7732-18-5""], ""notes"": []}}","[""7517-19-3"", ""114873-03-9""]","[""3052551-80-8""]","[""1310-73-2"", ""64-19-7""]",[],"[""7732-18-5""]"
31-614-CAS-32762777,Other,[],[],[],[],"[""Sodium hydroxide|1310-73-2"", ""Acetic acid|64-19-7""]","[""BASE""]","[""Water|7732-18-5""]",150.0,13.25,95,NC(N)=O . Cc1ccc(N)c(C(=O)O)c1,Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Acetic acid|64-19-7+Sodium hydroxide|1310-73-2/Water|7732-18-5,,,RCT: 2543978-01-2 + 5680-79-5 | PRO: 1007382-05-9 | RGT: 1310-73-2 + 64-19-7 | SOL: 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Sodium hydroxide"", ""Acetic acid""], ""catalysts"": [], ""solvents"": [""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-32762777"", ""1.1"", ""12 h, 150 °C; 150 °C → 100 °C"", ""1.2"", ""Solvents: Water; 15 min, 100 °C; 100 °C → rt"", ""1.3"", ""Reagents: Sodium hydroxide"", ""Solvents: Water; 1 h, rt"", ""1.4"", ""Reagents: Acetic acid; pH 5, rt"", ""413. Scheme 413 (1 Reaction)"", ""Development of a Robust and Scalable Process for the Large-Scale Preparation of Vadadustat"", ""By: Lin, Biyue; et al"", ""Organic Process Research & Development (2021), 25(4), 960-968."", ""10.1021/acs.oprd.1c00004"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""2543978-01-2"", ""5680-79-5""], ""pro_cas"": [""1007382-05-9""], ""rgt_cas"": [""1310-73-2"", ""64-19-7""], ""cat_cas"": [], ""sol_cas"": [""7732-18-5""], ""notes"": []}}","[""2543978-01-2"", ""5680-79-5""]","[""1007382-05-9""]","[""1310-73-2"", ""64-19-7""]",[],"[""7732-18-5""]"
31-614-CAS-33309068,Other,"[""Dimethylformamide|68-12-2""]",[],[],"[""Dimethylformamide|68-12-2""]","[""Oxalyl chloride|79-37-8"", ""Triethylamine|121-44-8"", ""Hydrochloric acid|7647-01-0""]","[""BASE""]","[""Dichloromethane|75-09-2"", ""Tetrahydrofuran|109-99-9"", ""Water|7732-18-5""]",25.0,18.0,88,O=C(O)c1cncc(Br)c1 . Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncc(Br)c1,"Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846. | Reddyrajula, Rajkumar; et al | Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846.",none/none/Hydrochloric acid|7647-01-0+Oxalyl chloride|79-37-8+Triethylamine|121-44-8/Dichloromethane|75-09-2+Tetrahydrofuran|109-99-9+Water|7732-18-5,,,RCT: 383135-47-5 + 3032933-01-7 | PRO: 2983540-56-1 | RGT: 79-37-8 + 121-44-8 + 7647-01-0 | CAT: 68-12-2 | SOL: 75-09-2 + 109-99-9 + 7732-18-5,"{""txt"": {""title"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""authors"": ""Reddyrajula, Rajkumar; et al"", ""citation"": ""Bioorganic & Medicinal Chemistry Letters (2020), 30(2), 126846."", ""reagents"": [""Oxalyl chloride"", ""Triethylamine"", ""Hydrochloric acid""], ""catalysts"": [""Dimethylformamide""], ""solvents"": [""Dichloromethane"", ""Tetrahydrofuran"", ""Water""], ""base_from_txt"": null, ""all_condition_lines"": [""CAS Reaction Number: 31-614-CAS-33309068"", ""1.1"", ""Reagents: Oxalyl chloride"", ""Catalysts: Dimethylformamide"", ""Solvents: Dichloromethane, Tetrahydrofuran; 2 h, rt"", ""1.2"", ""Reagents: Triethylamine"", ""Solvents: Dichloromethane; overnight, rt"", ""1.3"", ""Reagents: Hydrochloric acid"", ""Solvents: Dichloromethane, Water; rt"", ""360. Scheme 360 (1 Reaction)"", ""Discovery of the First-in-Class RORγ Covalent Inhibitors for Treatment of Castration-Resistant Prostate Cancer"", ""By: Fang, Wei; et al"", ""Journal of Medicinal Chemistry (2024), 67(2), 1481-1499."", ""10.1021/acs.jmedchem.3c02063"", ""View All Sources in CAS SciFinder""]}, ""rdf"": {""rct_cas"": [""383135-47-5"", ""3032933-01-7""], ""pro_cas"": [""2983540-56-1""], ""rgt_cas"": [""79-37-8"", ""121-44-8"", ""7647-01-0""], ""cat_cas"": [""68-12-2""], ""sol_cas"": [""75-09-2"", ""109-99-9"", ""7732-18-5""], ""notes"": []}}","[""383135-47-5"", ""3032933-01-7""]","[""2983540-56-1""]","[""79-37-8"", ""121-44-8"", ""7647-01-0""]","[""68-12-2""]","[""75-09-2"", ""109-99-9"", ""7732-18-5""]"
