reactant_smiles,product_smiles,catalyst,yield,reference,other_notes
C1=CNC=N1.FC(F)(F)C1=CC(I)=CC=C1,FC(F)(F)C1=CC=CC(N2C=CN=C2)=C1,Cu2O,92,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
C1=CNC=N1.FC(F)(F)OC1=CC=C(Br)C=C1,FC(F)(F)OC1=CC=C(N2C=CN=C2)C=C1,"NaI + 2,2'-Bipyridine",92,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
IC1=CC=CC2=C1C=CC=C2.O=C1CCCN1,O=C1CCCN1C1=CC=CC2=C1C=CC=C2,NaI + XPhos Pd G2 precatalyst,92,"Copper-catalyzed N-arylation of amides and azoles using phosphine-free | Synlett (2008), (4), 614-620",
O=C(NC1=CC=C(Br)C=C1)NC1=C(I)C=CC=C1,O=C1NC2=CC=CC=C2N1C1=CC=C(Br)C=C1,NaI,92,"Copper-Catalyzed Intramolecular Cyclization to N-Substituted | Organic Letters (2008), 10(15), 3263-3266","microwave irradiation, sealed tube used"
FC(F)(F)C1=CC(I)=CC=C1.CC1=C(C2=CC3=C(C=C2)N=C(N)N=C3)C(=O)NC=C1,CC1=C(C2=CC3=C(C=C2)N=C(N)N=C3)C(=O)N(C2=CC(C(F)(F)F)=CC=C2)C=C1,TMEDA + NaI,91,"Discovery of Aryl Aminoquinazoline Pyridones as Potent, Selective, and | Journal of Medicinal Chemistry (2008), 51(11), 3065-3068",Buchwald reaction
NCC1=CC=CC=C1.COC(=O)C(=CO)C1=C(Br)C=CC=C1,COC(=O)C1=CN(CC2=CC=CC=C2)C2=CC=CC=C12,NaI,91,"Synthesis of N-Substituted Indole-3-carboxylic Acid Derivatives via | Journal of Organic Chemistry (2008), 73(11), 4275-4278",
NCC1=CC=CC=C1.COC(=O)C(=CO)C1=C(Br)C=CC=C1,COC(=O)C1=CN(CC2=CC=CC=C2)C2=CC=CC=C12,NaI,76,"Synthesis of N-Substituted Indole-3-carboxylic Acid Derivatives via | Journal of Organic Chemistry (2008), 73(11), 4275-4278",
C1=CNC=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC=C2)C=C1,Cu2O,91,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",recovered catalyst gave comparable yield
C1=CNC=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC=C2)C=C1,NaI + XPhos Pd G2 precatalyst,88,"Copper-catalyzed N-arylation of amides and azoles using phosphine-free | Synlett (2008), (4), 614-620",
C1=CNC=C1.IC1=CC=CC=C1,C1=CC=C(N2C=CC=C2)C=C1,BINOL + CuO + 7705-08-0,78,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
O=C1CCCN1.CC1=CC=C(I)C=C1,CC1=CC=C(N2CCCC2=O)C=C1,NaI + XPhos Pd G2 precatalyst,91,"Copper-catalyzed N-arylation of amides and azoles using phosphine-free | Synlett (2008), (4), 614-620",
O=C(NNC1=CC=CC=C1)C1=C(I)C=CC=C1,O=C1NN(C2=CC=CC=C2)C2=CC=CC=C12,"1,2-diaminobenzene + NaI",91,"Copper-catalyzed mild and efficient entry to 1-substituted indazolones | Synlett (2008), (13), 1973-1976",
FC1=C(N2CCOCC2)C=CC(Br)=C1.C[C@H](NC[C@H]1CNC(=O)O1)C1=CC=CC=C1,C[C@H](NC[C@H]1CN(C2=CC(F)=C(N3CCOCC3)C=C2)C(=O)O1)C1=CC=CC=C1,TMEDA + NaI,90,"Regioselective and Stereospecific Synthesis of Enantiopure | Organic Letters (2008), 10(10), 1935-1938",
COC(N)=O.ClCCC1=C(I)C=CC=C1,COC(=O)N1CCC2=CC=CC=C21,TMEDA + NaI,90,"Synthesis of Indolines via a Domino Cu-Catalyzed Amidation/Cyclization | Organic Letters (2008), 10(13), 2721-2724",
NC(=O)OCC1=CC=CC=C1.ClCCC1=C(I)C=CC=C1,O=C(OCC1=CC=CC=C1)N1CCC2=CC=CC=C21,TMEDA + NaI,90,"Synthesis of Indolines via a Domino Cu-Catalyzed Amidation/Cyclization | Organic Letters (2008), 10(13), 2721-2724",
COC1=CC=C(Br)C=C1.O=C1CCCCN1,COC1=CC=C(N2CCCCC2=O)C=C1,TMEDA + NaI,90,"A Samarium(II)-Mediated, Stereoselective Cyclization for the Synthesis of | Organic Letters (2008), 10(19), 4291-4294",
O=N(=O)C1=CC(C(F)(F)F)=CC=C1Cl.C1=CNC=N1,O=N(=O)C1=C(N2C=CN=C2)C=CC(C(F)(F)F)=C1,6907-68-2 + NaI,90,"N,N'-(phenylmethylene)diacetamide analogues as economical and efficient | Synlett (2008), (19), 3068-3072",
NCCCO.COCOC1=CC=C(I)C=C1,COCOC1=CC=C(NCCCO)C=C1,"1,2-diaminobenzene + NaI",90,"Synthesis of Diverse 2,3-Dihydroindoles, 1,2,3,4-Tetrahydroquinolines, | Journal of Organic Chemistry (2008), 73(6), 2330-2344",
C1=CNC=N1.COC1=CC(Br)=CC=C1,COC1=CC=CC(N2C=CN=C2)=C1,"NaI + 2,2'-Bipyridine",90,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
C1=CNC=N1.FC(F)(F)C1=CC=C(Br)C=C1,FC(F)(F)C1=CC=C(N2C=CN=C2)C=C1,Cu2O,90,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
C1=CNC=N1.CC1=CC(C)=CC(Br)=C1,CC1=CC(C)=CC(N2C=CN=C2)=C1,Cu2O,90,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
C1=CNC=N1.CC1=CC(C)=CC(Br)=C1,CC1=CC(C)=CC(N2C=CN=C2)=C1,phenanthroline + Cu2O,86,"N-arylations of nitrogen-containing heterocycles with aryl and heteroaryl | Synthesis (2008), (11), 1707-1716",nanoparticle Cuâ2O as catalyst
C1=CNC=N1.BrC1=CC2=C(C=CC=C2)C=C1,C1=CC2=C(C=C1)C=C(N1C=CN=C1)C=C2,"NaI + 2,2'-Bipyridine",90,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
C1=CNC=N1.NC1=CC=CC(Br)=C1,NC1=CC=CC(N2C=CN=C2)=C1,"NaI + 2,2'-Bipyridine",90,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
C1=CNC=N1.CC1=CC(I)=CC=C1,CC1=CC=CC(N2C=CN=C2)=C1,Cu2O,90,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
C1=CNC=N1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CN=C2)C=C1,phenanthroline + Cu2O,90,"N-arylations of nitrogen-containing heterocycles with aryl and heteroaryl | Synthesis (2008), (11), 1707-1716",nanoparticle Cuâ2O as catalyst
C1=CNC=N1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CN=C2)C=C1,Cu2O,90,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
IC1=CC=CC2=C1C=CC=C2.C1=CNC=N1,C1=CC2=C(C=C1)C(N1C=CN=C1)=CC=C2,Cu2O,90,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
CC1=CC=C(NN=CC2=C(Br)C=CC=C2)C=C1,CC1=CC=C(N2N=CC3=CC=CC=C32)C=C1,phenanthroline + NaI,90,"Efficient synthesis of 1-aryl-1H-indazole derivatives via | Synthetic Communications (2008), 38(2), 249-254",sealed tube used
CC1=CC=C(NC(=O)NC2=C(I)C=CC=C2)C=C1,CC1=CC=C(N2C(=O)NC3=CC=CC=C32)C=C1,NaI,90,"Copper-Catalyzed Intramolecular Cyclization to N-Substituted | Organic Letters (2008), 10(15), 3263-3266","microwave irradiation, sealed tube used"
COC(=O)C1=CC(C(C)=O)=CN1.CCC1=CC=C(Br)C(NC(=O)C(F)(F)F)=C1,CCC1=CC=C2C(=C1)NC(=O)C1=CC(C(C)=O)=CN12,"1,2-diaminobenzene + NaI",89,"A One-Pot Coupling/Hydrolysis/Condensation Process to | Journal of Organic Chemistry (2008), 73(13), 5159-5162",
N#CC1=CC=CC(NC(=O)NC2=C(I)C=CC=C2)=C1,N#CC1=CC=CC(N2C(=O)NC3=CC=CC=C32)=C1,NaI,89,"Copper-Catalyzed Intramolecular Cyclization to N-Substituted | Organic Letters (2008), 10(15), 3263-3266","microwave irradiation, sealed tube used"
COC1=CC=C(Br)C=C1.C1=CNC=N1,COC1=CC=C(N2C=CN=C2)C=C1,phenanthroline + Cu2O,89,"N-arylations of nitrogen-containing heterocycles with aryl and heteroaryl | Synthesis (2008), (11), 1707-1716",nanoparticle Cuâ2O as catalyst
COC1=CC=C(Br)C=C1.C1=CNC=N1,COC1=CC=C(N2C=CN=C2)C=C1,6640-50-2 + CuBr,85,"1,2,3,4-Tetrahydro-8-hydroxyquinoline-promoted copper-catalyzed coupling | Journal of Organic Chemistry (2008), 73(21), 8639-8642",
C1=CC=C2NC=NC2=C1.CC1=CC=C(Br)C=C1,CC1=CC=C(N2C=NC3=CC=CC=C32)C=C1,phenanthroline + Cu2O,89,"N-arylations of nitrogen-containing heterocycles with aryl and heteroaryl | Synthesis (2008), (11), 1707-1716",nanoparticle Cuâ2O as catalyst
C1=CC=C2NC=CC2=C1.O=N(=O)C1=CC(I)=CC=C1,O=N(=O)C1=CC=CC(N2C=CC3=CC=CC=C32)=C1,BINOL + CuO + 7705-08-0,89,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
C1=CC=C2NC=CC2=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=CC3=CC=CC=C32)C=C1,NaI + XPhos Pd G2 precatalyst,89,"Copper-catalyzed N-arylation of amides and azoles using phosphine-free | Synlett (2008), (4), 614-620",
CC(C)(C)OC(N)=O.CS(=O)(=O)OCCC1=C(I)C=CC=C1,CC(C)(C)OC(=O)N1CCC2=CC=CC=C21,TMEDA + NaI,89,"Synthesis of Indolines via a Domino Cu-Catalyzed Amidation/Cyclization | Organic Letters (2008), 10(13), 2721-2724","optimized on bases,solvents and reactants"
IC1=CC=CC=C1.CONC(=O)OC(C)(C)C,CON(C(=O)OC(C)(C)C)C1=CC=CC=C1,phenanthroline + NaI,89,"Copper-Catalyzed Coupling of Hydroxylamines with Aryl Iodides | Organic Letters (2008), 10(5), 797-800",sealed tube used
NC1=C(N(=O)=O)C=CC=C1.IC1=CC=CC=C1,O=N(=O)C1=C(NC2=CC=CC=C2)C=CC=C1,BINOL + CuO + 7705-08-0,89,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
O=C(NC1=C(I)C=CC=C1)NC1=C(C(F)(F)F)C=CC=C1,O=C1NC2=CC=CC=C2N1C1=C(C(F)(F)F)C=CC=C1,NaI,89,"Copper-Catalyzed Intramolecular Cyclization to N-Substituted | Organic Letters (2008), 10(15), 3263-3266","microwave irradiation, sealed tube used"
O=N(=O)C1=CC=C(I)C=C1.O=C(C1=CC=CC=C1)C1=NNN=C1C1=CC=CC=C1,O=C(C1=CC=CC=C1)C1=NN(C2=CC=C(N(=O)=O)C=C2)N=C1C1=CC=CC=C1,"1,2-diaminobenzene + CuCl",88,"Efficient Synthesis of N-2-Aryl-1,2,3-Triazole Fluorophores via | Organic Letters (2008), 10(23), 5389-5392","microwave irradiation, regioselective, thermal"
COC1=CC=C(Br)C=C1.O=C1NCCN1,COC1=CC=C(N2CCN(C3=CC=C(OC)C=C3)C2=O)C=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",88,"Synthesis of symmetrical and unsymmetrical N-aryl-substituted cyclic | Synthesis (2008), (9), 1359-1366","cesium carbonate as base gave lower yield, Goldberg reaction"
COC(=O)C1=CC(I)=CC=C1.O=C1CC2=C(Cl)C=CC=C2N1,COC(=O)C1=CC=CC(N2C(=O)CC3=C(Cl)C=CC=C32)=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",88,"Orthogonal Pd- and Cu-Based Catalyst Systems for C- and N-Arylation of | Journal of the American Chemical Society (2008), 130(29), 9613-9620","chemoselective, sealed tube used"
C=O.CCCCNCC1=C(Br)C=CC=C1.C#CC1=C(NS(C)(=O)=O)C=CC=C1,CCCCN1CC2=CC=CC=C2N2C(=CC3=CC=CC=C32)C1,NaI,88,"Concise Synthesis of Indole-Fused 1,4-Diazepines through | Organic Letters (2008), 10(16), 3535-3538","microwave irradiation (stages 1-2), optimized on reaction conditions,"
C1=CNC=N1.N#CC1=CC=C(I)C=C1,N#CC1=CC=C(N2C=CN=C2)C=C1,Cu2O,88,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348","alternative base Cs2CO3 gave moderately lower yield, mol. sieves used"
C1=CNC=N1.CC1=C(I)C=CC=C1,CC1=C(N2C=CN=C2)C=CC=C1,Cu2O,88,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
C1=CNC=N1.CC1=C(I)C=CC=C1,CC1=C(N2C=CN=C2)C=CC=C1,phenanthroline + Cu2O,81,"N-arylations of nitrogen-containing heterocycles with aryl and heteroaryl | Synthesis (2008), (11), 1707-1716",nanoparticle Cuâ2O as catalyst
FC(F)(F)C1=CC=C(Cl)C=C1.C1=CNC=N1,FC(F)(F)C1=CC=C(N2C=CN=C2)C=C1,Cu2O,88,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
COC(=O)C1=CC(C(C)=O)=CN1.CC1=CC(I)=C(NC(=O)C(F)(F)F)C=C1,CC(=O)C1=CN2C(=C1)C(=O)NC1=CC=C(C)C=C12,"1,2-diaminobenzene + NaI",88,"A One-Pot Coupling/Hydrolysis/Condensation Process to | Journal of Organic Chemistry (2008), 73(13), 5159-5162",
CC(N)=O.IC1=CC=CC=C1,CC(=O)NC1=CC=CC=C1,497-25-6 + NaI,88,"Oxazolidin-2-one-promoted CuI-catalyzed amidation of aryl halides and | Synlett (2008), (9), 1335-1340",MeONa gave lower yield
IC1=CC=CC=C1.C=C(C1=CC=CC=C1)C1=NNN=C1C1=CC=CC2=C1C=CC=C2,C=C(C1=CC=CC=C1)C1=NN(C2=CC=CC=C2)N=C1C1=CC=CC2=C1C=CC=C2,"1,2-diaminobenzene + CuCl",87,"Efficient Synthesis of N-2-Aryl-1,2,3-Triazole Fluorophores via | Organic Letters (2008), 10(23), 5389-5392","microwave irradiation, regioselective, thermal"
CC(C)(C)OC(N)=O.ClCCC1=C(I)C=CC=C1,CC(C)(C)OC(=O)N1CCC2=CC=CC=C21,TMEDA + NaI,87,"Synthesis of Indolines via a Domino Cu-Catalyzed Amidation/Cyclization | Organic Letters (2008), 10(13), 2721-2724",
CC(N)=O.ClCCC1=C(I)C=CC=C1,CC(=O)N1CCC2=CC=CC=C21,TMEDA + NaI,87,"Synthesis of Indolines via a Domino Cu-Catalyzed Amidation/Cyclization | Organic Letters (2008), 10(13), 2721-2724",
O=C1CCCCCN1.BrC1=CC=C(I)C=C1.COC1=CC=C(O)C=C1,COC1=CC=C(OC2=CC=C(N3CCCCCC3=O)C=C2)C=C1,1118-68-9 + NaI,87,"Copper-Catalyzed One-Pot Multicomponent Coupling Reaction of Phenols, | Organic Letters (2008), 10(20), 4565-4568",
CC1=CC=C(Br)C=C1.C1=CNN=C1,CC1=CC=C(N2C=CC=N2)C=C1,NaI + 1072906-76-3,87,"Thiazolyl Phosphine Ligands for Copper-Catalyzed Arylation and Vinylation | Organometallics (2008), 27(21), 5733-5736",
C1=CNC=N1.O=N(=O)C1=CC=C(Br)C=C1,O=N(=O)C1=CC=C(N2C=CN=C2)C=C1,"NaI + 2,2'-Bipyridine",87,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
C1=CNC=N1.ClC1=CC=C(I)C=C1,ClC1=CC=C(N2C=CN=C2)C=C1,6907-68-2 + NaI,87,"N,N'-(phenylmethylene)diacetamide analogues as economical and efficient | Synlett (2008), (19), 3068-3072",
O=C1CC2=CC=CC=C2N1.FC(F)(F)C1=CC=C(I)C=C1,O=C1CC2=CC=CC=C2N1C1=CC=C(C(F)(F)F)C=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",87,"Orthogonal Pd- and Cu-Based Catalyst Systems for C- and N-Arylation of | Journal of the American Chemical Society (2008), 130(29), 9613-9620","chemoselective, lower temperature gave lower yield, sealed tube used"
O=C1N=CNC2=CC=CC=C12.IC1=CC=CC=C1,O=C1C2=CC=CC=C2N=CN1C1=CC=CC=C1,497-25-6 + NaI,87,"Oxazolidin-2-one-promoted CuI-catalyzed amidation of aryl halides and | Synlett (2008), (9), 1335-1340",water as co-solvent gave lower yield
COC1=CC=C(Br)C=C1.C1=CNN=C1,COC1=CC=C(N2C=CC=N2)C=C1,NaI + 1072906-76-3,86,"Thiazolyl Phosphine Ligands for Copper-Catalyzed Arylation and Vinylation | Organometallics (2008), 27(21), 5733-5736",
COC1=CC=C(N)C=C1.O=N(=O)C1=CC(Br)=CC=C1,COC1=CC=C(NC2=CC(N(=O)=O)=CC=C2)C=C1,BINOL + CuO + 7705-08-0,86,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
CCCCCC(=N)NS(=O)(=O)C1=C(Br)C=CC=C1,CCCCCC1=NS(=O)(=O)C2=CC=CC=C2N1,phenanthroline + NaI,86,"Synthetic Utility of Ammonium Salts in a Cu-Catalyzed Three-Component | Journal of Organic Chemistry (2008), 73(23), 9454-9457",
BrC1=CC=CC=C1.CC1=NC=CN1,CC1=NC=CN1C1=CC=CC=C1,"NaI + 2,2'-Bipyridine",86,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
BrC1=CC=CC=C1.CC1=NC=CN1,CC1=NC=CN1C1=CC=CC=C1,6640-50-2 + CuBr,73,"1,2,3,4-Tetrahydro-8-hydroxyquinoline-promoted copper-catalyzed coupling | Journal of Organic Chemistry (2008), 73(21), 8639-8642",
C1=CNC=C1.O=N(=O)C1=CC(C(F)(F)F)=CC=C1Cl,O=N(=O)C1=C(N2C=CC=C2)C=CC(C(F)(F)F)=C1,6907-68-2 + NaI,86,"N,N'-(phenylmethylene)diacetamide analogues as economical and efficient | Synlett (2008), (19), 3068-3072",
COC(=O)C1=CNC(C(=O)OC)=C1.O=C(NC1=C(I)C=CC=C1)C(F)(F)F,COC(=O)C1=CN2C(=C1)C(=O)NC1=CC=CC=C12,"1,2-diaminobenzene + NaI",86,"A One-Pot Coupling/Hydrolysis/Condensation Process to | Journal of Organic Chemistry (2008), 73(13), 5159-5162",
BrC1=CC=CC2=C1C=CC=C2.C1=CNC=N1,C1=CC2=C(C=C1)C(N1C=CN=C1)=CC=C2,"NaI + 2,2'-Bipyridine",86,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
N#CC1=CC=C(I)C=C1.CONC(=O)OC(C)(C)C,CON(C(=O)OC(C)(C)C)C1=CC=C(C#N)C=C1,phenanthroline + NaI,86,"Copper-Catalyzed Coupling of Hydroxylamines with Aryl Iodides | Organic Letters (2008), 10(5), 797-800",sealed tube used
NC(=O)C1=CC=CC=C1.ClC1=C(I)C=CC=C1,O=C(NC1=C(Cl)C=CC=C1)C1=CC=CC=C1,497-25-6 + NaI,86,"Oxazolidin-2-one-promoted CuI-catalyzed amidation of aryl halides and | Synlett (2008), (9), 1335-1340",
O=C1CC2=CC=CC=C2N1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C(=O)CC3=CC=CC=C32)C=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",86,"Orthogonal Pd- and Cu-Based Catalyst Systems for C- and N-Arylation of | Journal of the American Chemical Society (2008), 130(29), 9613-9620","chemoselective, sealed tube used"
CC1=C(I)C=CC=C1.O=C1CCCN1,CC1=C(N2CCCC2=O)C=CC=C1,NaI + XPhos Pd G2 precatalyst,86,"Copper-catalyzed N-arylation of amides and azoles using phosphine-free | Synlett (2008), (4), 614-620",
NC1=CC=C(N(=O)=O)C=C1.IC1=CC=CC=C1,O=N(=O)C1=CC=C(NC2=CC=CC=C2)C=C1,BINOL + CuO + 7705-08-0,85,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
IC1=CC=CC=C1.O=C(C1=CC=CC=C1)C1=NNN=C1C1=CC=CC=C1,O=C(C1=CC=CC=C1)C1=NN(C2=CC=CC=C2)N=C1C1=CC=CC=C1,"1,2-diaminobenzene + CuCl",85,"Efficient Synthesis of N-2-Aryl-1,2,3-Triazole Fluorophores via | Organic Letters (2008), 10(23), 5389-5392","microwave irradiation, regioselective, thermal"
C=O.C=CCNCC1=C(Br)C=CC=C1.C#CC1=C(NS(C)(=O)=O)C=CC(C)=C1,C=CCN1CC2=CC=CC=C2N2C(=CC3=CC(C)=CC=C32)C1,NaI,85,"Concise Synthesis of Indole-Fused 1,4-Diazepines through | Organic Letters (2008), 10(16), 3535-3538","microwave irradiation (stages 1-2), paraformaldehyde used (stage 1)"
C#CC1=CC=CC(NC(=O)NC2=C(I)C=CC=C2)=C1,C#CC1=CC=CC(N2C(=O)NC3=CC=CC=C32)=C1,NaI,85,"Copper-Catalyzed Intramolecular Cyclization to N-Substituted | Organic Letters (2008), 10(15), 3263-3266","microwave irradiation, sealed tube used"
O=C(NCC1=CC=C(F)C=C1)NC1=C(I)C=CC=C1,O=C1NC2=CC=CC=C2N1CC1=CC=C(F)C=C1,NaI,85,"Copper-Catalyzed Intramolecular Cyclization to N-Substituted | Organic Letters (2008), 10(15), 3263-3266","microwave irradiation, sealed tube used"
COC1=CC=C(N)C=C1.IC1=CC=CC=C1,COC1=CC=C(NC2=CC=CC=C2)C=C1,BINOL + CuO + 7705-08-0,85,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
O=C1CCCCCN1.BrC1=CC=C(I)C=C1.OC1=CC2=C(C=CC=C2)C=C1,O=C1CCCCCN1C1=CC=C(OC2=CC3=C(C=CC=C3)C=C2)C=C1,1118-68-9 + NaI,85,"Copper-Catalyzed One-Pot Multicomponent Coupling Reaction of Phenols, | Organic Letters (2008), 10(20), 4565-4568",
IC1=CC=CC=C1.C1=CC=C(CC2=NNN=C2C2=CC=CC=C2)C=C1,C1=CC=C(CC2=NN(C3=CC=CC=C3)N=C2C2=CC=CC=C2)C=C1,"1,2-diaminobenzene + CuCl",85,"Efficient Synthesis of N-2-Aryl-1,2,3-Triazole Fluorophores via | Organic Letters (2008), 10(23), 5389-5392","microwave irradiation, regioselective, thermal"
BrC1=CC=CC=C1.O=C1NCCN1,O=C1N(C2=CC=CC=C2)CCN1C1=CC=CC=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",85,"Synthesis of symmetrical and unsymmetrical N-aryl-substituted cyclic | Synthesis (2008), (9), 1359-1366",Goldberg reaction
COC(=O)C1=CC(Cl)=CN1.O=C(NC1=C(I)C=CC=C1)C(F)(F)F,O=C1NC2=CC=CC=C2N2C=C(Cl)C=C12,"1,2-diaminobenzene + NaI",85,"A One-Pot Coupling/Hydrolysis/Condensation Process to | Journal of Organic Chemistry (2008), 73(13), 5159-5162",
O=N(=O)C1=CC=C(NN=CC2=C(Br)C=CC=C2)C=C1,O=N(=O)C1=CC=C(N2N=CC3=CC=CC=C32)C=C1,phenanthroline + NaI,85,"Efficient synthesis of 1-aryl-1H-indazole derivatives via | Synthetic Communications (2008), 38(2), 249-254",sealed tube used
C1=CNC=N1.CC1=C(Br)C=CC(C#N)=C1,CC1=C(N2C=CN=C2)C=CC(C#N)=C1,"NaI + 2,2'-Bipyridine",85,"Per-6-amino-Î²-cyclodextrin as an Efficient Supramolecular Ligand and Host | Journal of Organic Chemistry (2008), 73(22), 9121-9124","sealed tube used, Ullmann reaction"
C1=CNC=N1.CCOC(=O)C1=CC=C(I)C=C1,CCOC(=O)C1=CC=C(N2C=CN=C2)C=C1,Cu2O,85,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",mol. sieves used
C1=CNC=N1.NC1=CC=CC(I)=C1,NC1=CC=CC(N2C=CN=C2)=C1,Cu2O,85,"Cu2O: a Simple and Efficient Reusable Catalyst for N-arylation of | Catalysis Letters (2008), 122(3-4), 344-348",
C1=CNN=N1.IC1=CC=CC=C1,C1=CC=C(N2C=CN=N2)C=C1,phenanthroline + Cu2O,85,"N-arylations of nitrogen-containing heterocycles with aryl and heteroaryl | Synthesis (2008), (11), 1707-1716",nanoparticle Cuâ2O as catalyst
C1=CC=C2NC=NC2=C1.COC1=CC=C(I)C=C1,COC1=CC=C(N2C=NC3=CC=CC=C32)C=C1,phenanthroline + Cu2O,85,"N-arylations of nitrogen-containing heterocycles with aryl and heteroaryl | Synthesis (2008), (11), 1707-1716",nanoparticle Cuâ2O as catalyst
NC(=O)C1=CC=CC=C1.COC1=CC=C(I)C=C1,COC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,497-25-6 + NaI,85,"Oxazolidin-2-one-promoted CuI-catalyzed amidation of aryl halides and | Synlett (2008), (9), 1335-1340",
NC1=CC=C(N(=O)=O)C=C1.O=N(=O)C1=CC(Br)=CC=C1,O=N(=O)C1=CC=C(NC2=CC(N(=O)=O)=CC=C2)C=C1,BINOL + CuO + 7705-08-0,84,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
COC1=CC=C(Br)C=C1.O=C1NCCCN1,COC1=CC=C(N2CCCN(C3=CC=C(OC)C=C3)C2=O)C=C1,"NaI + trans-N,N'-Dimethylcyclohexane-1,2-diamine",84,"Synthesis of symmetrical and unsymmetrical N-aryl-substituted cyclic | Synthesis (2008), (9), 1359-1366",Goldberg reaction
C1=CNC=C1.BrC1=CC=C(I)C=C1,BrC1=CC=C(N2C=CC=C2)C=C1,BINOL + CuO + 7705-08-0,84,"Iron/copper-cocatalyzed Ullmann N,O-arylation using FeCl3, CuO, and | Synlett (2008), (16), 2540-2546",
COC(=O)C1=CC(Cl)=CN1.COC1=CC(I)=C(NC(=O)C(F)(F)F)C=C1,COC1=CC=C2NC(=O)C3=CC(Cl)=CN3C2=C1,"1,2-diaminobenzene + NaI",84,"A One-Pot Coupling/Hydrolysis/Condensation Process to | Journal of Organic Chemistry (2008), 73(13), 5159-5162",
